"CSC NAME","DATE","CALL START","CALL END","DURATION","OUTCOME","EMAIL","LANGUAGE","NOTES","CATEGORY & TARGET AUDIENCE","FACILITY","ADDRESS","INDUSTRY","ATTEMPT #","IS FOLLOW-UP NEEDED / RECOMMENDED?","IF YES, BY WHAT DATE SHOULD FOLLOW-UP BE CONDUCTED?","Were materials emailed after the call?","If Yes, Please describe","PHONE","CITY OR ZIP"
"Valeria Lazaro Rodriguez","7/23/2021",09:36:00,09:38:00,"0:02","Spoke with someone; they're not interested","amiranda@lonseal.com","ENGLISH","Said they were not interested at the moment","SMALL BUSINESS: Customers","Dateline Exports","928 E 238th St","Resilient Floor Coverings: Tile Or Sheet",2,"No",NA,"No",NA,"3108307111","90745"
"Valeria Lazaro Rodriguez","7/23/2021",09:59:00,10:01:00,"0:02","Spoke with someone; they're not interested",NA,"ENGLISH",NA,"SMALL BUSINESS: Customers","Kings Caps","17145 Margay Ave","Caps, Men's And Boys'",NA,NA,NA,NA,NA,"3103245263","90746"
"Valeria Lazaro Rodriguez","7/23/2021",10:28:00,10:29:00,"0:01","Spoke with someone; they're interested","cecilia@nancycorzine.com","ENGLISH","Said someone called weeks ago but the owner has been busy and that is who we should talk to. Didn't know when it would be best to call since the schedule is not fixed, told her we would call back next week","SMALL BUSINESS: Customers","Corzine Nancy","17000 Kingsview Ave","Household Furniture",2,"Yes","7/30/2021","No",NA,"3106726775","90746"
"Valeria Lazaro Rodriguez","7/23/2021",10:31:00,10:34:00,"0:03","Spoke with someone; they're not interested","elisaf@westbasin.org","ENGLISH","They offer another counseling service for free for their employees","CORPORATION: Employees","West Basin Municipal Water Dst","17140 Avalon Blvd Ste 210","Water Supply",2,"No",NA,"No",NA,"3102172411","90746"
"Valeria Lazaro Rodriguez","7/23/2021",10:36:00,10:39:00,"0:03","No answer; left voicemail",NA,"ENGLISH","Transferred, left VM","CORPORATION: Employees","La Galaxy","18400 Avalon Blvd Ste 200","Soccer Club",2,"No",NA,"No",NA,"3106302200","90746"
"Valeria Lazaro Rodriguez","7/23/2021",10:40:00,10:42:00,"0:02","Spoke with someone; they're not interested","hrm@csudh.edu","ENGLISH",NA,"SMALL BUSINESS: Customers","Csu Domingas Hills","1000 E Victoria St","Drug Stores And Proprietary Stores",2,"No",NA,"No",NA,"3102433194","90747"
"Valeria Lazaro Rodriguez","7/23/2021",11:12:00,11:14:00,"0:02","Spoke with someone; they're not interested",NA,"ENGLISH",NA,"CORPORATION: Employees","College Extended Intl Educatn","1000 E Victoria St","University",2,"No",NA,"No",NA,"3102433737","90747"
"Valeria Lazaro Rodriguez","7/23/2021",11:17:00,11:19:00,"0:02","No answer; left voicemail","Michelena Lakey mlakey@csudh.edu","ENGLISH","No one picked up, left VM","NON-PROFIT: Community Members","A S I Csudh","1000 E Victoria St","University",2,"No",NA,"No",NA,"3102433686","90747"
"Valeria Lazaro Rodriguez","7/23/2021",11:29:00,11:30:00,"0:01","Spoke with someone; they're not interested",NA,"ENGLISH","Already offer services","HEALTHCARE: In-Patient","Mental Health Amer Los Angeles","200 Pine Ave Ste 400","Mentally Handicapped Hospital",2,"No",NA,"No",NA,"5622851330","90802"
"Valeria Lazaro Rodriguez","7/23/2021",11:33:00,11:35:00,"0:02","No answer; left voicemail",NA,"ENGLISH",NA,"CORPORATION: Employees","Cavins Oil Well Tools","2853 Cherry Ave","Bits, Oil And Gas Field Tools: Rock",2,"No",NA,"No",NA,"5624248564","90755"
"Valeria Lazaro Rodriguez","7/27/2021",09:15:00,09:18:00,"0:03","No answer; left voicemail","rlickas@imacconstruction","ENGLISH","Transferred to Angelica, and left VM","CORPORATION: Employees","Imac Construction Inc","1955 Compton Ave","Foundation And Footing Contractor",2,"No",NA,"No",NA,"9515209755","92881"
"Valeria Lazaro Rodriguez","7/27/2021",09:40:00,09:42:00,"0:02","Spoke with someone; they're not interested","cprado@kapmedical.com carlos","ENGLISH","Are not looking for any services like ours at the moment","CORPORATION: Employees","Kap Medical","1395 Pico St","Medical Diagnostic Systems, Nuclear",2,"No",NA,"No",NA,"9513404360","92881"
"Valeria Lazaro Rodriguez","7/27/2021",09:51:00,09:53:00,"0:02","Spoke with someone; they're not interested","Shovana ssoni@unitedag.org","ENGLISH",NA,"SMALL BUSINESS: Customers","United Agribusiness League","1365 Old Temescal Rd # 102","Growers' Associations",2,"No",NA,"No",NA,"9517397671","92881"
"Valeria Lazaro Rodriguez","7/27/2021",10:07:00,10:08:00,"0:01","Spoke with someone; they're not interested","jbain@corodata.com -Jennifer","ENGLISH","Was transferred, and the person that picked up asked where to transfer me and when I explained they hung up","CORPORATION: Employees","Corodata Corporation","2621 Research Dr","Record And Prerecorded Tape Stores",2,"No",NA,"No",NA,"7144469500","92882"
"Valeria Lazaro Rodriguez","7/27/2021",10:24:00,10:26:00,"0:02","No answer; left voicemail","melissa@ayresgroup.net","BOTH","Left VM to Program Director","CORPORATION: Employees","Ayres Suites Corona West","1900 Frontage Rd","Hotels",2,"No",NA,"No",NA,"7148500409","92882"
"Valeria Lazaro Rodriguez","7/27/2021",10:37:00,10:39:00,"0:02","No answer; left voicemail","rmcknight@ntadistributors.com","ENGLISH","Transferred me mid sentence and left VM","SMALL BUSINESS: Customers","Tru-Power Inc","22520 Temescal Canyon Rd A","Lawn And Garden Machinery And Equipment",2,"No",NA,"No",NA,"9512773180","92883"
"Valeria Lazaro Rodriguez","7/27/2021",10:52:00,10:55:00,"0:03","Spoke with someone; they're not interested","cindy.daniel@leusd.k12.ca.us","ENGLISH","They already have a counselor that can help the students and employees","EDUCATIONAL: Children","Luiseno School","13500 Mountain Rd","Public Junior High School",2,"No",NA,"No",NA,"9512537480","92883"
"Valeria Lazaro Rodriguez","7/27/2021",11:06:00,11:09:00,"0:03","Spoke with someone; they're not interested","jlarivee@tapsbrewer.com","ENGLISH","Put on hold and then said they are not interested","SMALL BUSINESS: Customers","Taps Fish House & Brewery","2745 Lakeshore Dr","American Restaurant",2,"No",NA,"No",NA,"9512775800","92883"
"Valeria Lazaro Rodriguez","7/27/2021",11:19:00,11:22:00,"0:03","No answer; left voicemail","jcegura@ylwd.com Jaqueline","ENGLISH","Transferred to HR, left VM","CORPORATION: Employees","Plant 1","913 Richfield Rd","Water Supply",2,"No",NA,"No",NA,"7147013000","92870"
"Valeria Lazaro Rodriguez","7/27/2021",11:38:00,11:39:00,"0:01","No answer; did not leave voicemail","info@nixonfoundation.org","ENGLISH","Wrong number? Found email online","NON-PROFIT: Community Members","Richard Nixon Foundation","18001 Yorba Linda Blvd","Libraries",2,"No",NA,"Yes","Emailed info and flyers","7147016832","92886"
"John Wigginton","7/27/2021",09:22:00,09:24:00,"0:02","Spoke with someone; they're not interested","lisa@beckersfab.com Lisa","ENGLISH",NA,"SMALL BUSINESS: Customers","B F I Labels","22465 La Palma Ave","Paper; Coated And Laminated, Nec",2,"No",NA,NA,NA,"7146921600","92887"
"John Wigginton","7/27/2021",NA,NA,"0:00",NA,"amhle@ixitech.com","ENGLISH",NA,"SMALL BUSINESS: Customers","Ixi Technology","22705 Savi Ranch Pkwy","Electronic Computers",NA,NA,NA,NA,NA,"7142215000","92887"
"John Wigginton","7/27/2021",11:32:00,11:35:00,"0:03","Spoke with someone; they're not interested",NA,"ENGLISH",NA,"NON-PROFIT: Community Members","Ventura Missionary Church","500 High Point Dr","Baptist Church",NA,NA,NA,NA,NA,"8056420550","93003"
"John Wigginton","7/27/2021",09:44:00,09:45:00,"0:01","No answer; left voicemail","kzubiate@helpunlimited.com","ENGLISH","press 4 for kelly z","HEALTHCARE: Out-Patient","Help Unlimited Home Care","1957 Eastman Ave","Home Health Care Services",2,"Yes","8/5/2021",NA,NA,"8056546990","93003"
"John Wigginton","7/27/2021",09:42:00,09:44:00,"0:02","Spoke with someone; they're not interested","residentservices@cypressmeadowsapartments.com","ENGLISH",NA,"CORPORATION: Employees","Cypress Meadows Apartments","1405 Cypress Point Ln","Apartment Building Operators",NA,NA,NA,NA,NA,"8056541155","93003"
"John Wigginton","7/27/2021",10:05:00,10:07:00,"0:02",NA,"katherine@seasonscateringcs.com","ENGLISH","has email, hasnt looked (been sick)","CORPORATION: Employees","Seasons Catering Inc","2646 Palma Dr Ste 255","Caterers",2,"Yes","8/5/2021",NA,NA,"8053399665","93003"
"John Wigginton","7/27/2021",10:40:00,10:42:00,"0:02","No answer; left voicemail","doreen.learned@capecharter.org / maryellena.lang@capecharter.org","ENGLISH",NA,"EDUCATIONAL: Children","Camarillo Academy Of Progressi","777 Aileen St","Academy",2,"Yes","8/5/2021",NA,NA,"8053841415","93010"
"John Wigginton","7/27/2021",11:03:00,11:05:00,"0:02","Spoke with someone; they're not interested","goventura.org","ENGLISH",NA,"NON-PROFIT: Community Members","Ventura County Trnsp Comm","751 E Daily Dr Ste 420","General Government, County Government",NA,NA,NA,NA,NA,"8056421591","93010"
"John Wigginton","7/27/2021",11:11:00,11:13:00,"0:02","Spoke with someone; they're not interested",NA,"ENGLISH",NA,"CORPORATION: Employees","Lucky Brand","950 Camarillo Center Dr","Family Clothing Stores",NA,NA,NA,NA,NA,"8053841379","93010"
"John Wigginton","7/27/2021",11:16:00,11:18:00,"0:02","No answer; left voicemail","austin@simiharley.com","ENGLISH",NA,"CORPORATION: Employees","Ventura Harley Davidson","1326 Del Norte Rd","Motorcycle Dealers",NA,NA,NA,NA,NA,"8059819904","93010"
"Joy Hinshilwood","7/27/2021",09:20:00,09:22:00,"0:02","No answer; left voicemail",NA,"ENGLISH",NA,"CORPORATION: Employees","Leaders Merchant Services LLC","30721 Russell Ranch Rd # 200","Credit Card Service",NA,NA,NA,NA,NA,"8059879191","91362"
"Joy Hinshilwood","7/27/2021",09:22:00,09:25:00,"0:03","No answer; left voicemail","cmichalk@crfsolutions.com (Candace)","ENGLISH",NA,"CORPORATION: Employees","Crf Solutions","2051 Royal Ave","Collection Agency, Except Real Estate",NA,NA,NA,NA,NA,"8055223232","93065"
"Joy Hinshilwood","7/27/2021",09:25:00,09:33:00,"0:08","Spoke with someone; they're interested","rslemaker@cuderform.com","ENGLISH","Robbie schedualed for next tuesday 909-936-8181","CORPORATION: Employees","Nanoprecision Products Inc","802 Calle Plano","Stamping Metal For The Trade",NA,NA,NA,"Yes",NA,"3105974991","93012"
"Joy Hinshilwood","7/27/2021",09:33:00,09:37:00,"0:04","Spoke with someone; they're interested","mary@qualityag.net","ENGLISH",NA,"CORPORATION: Employees","Quality Ag Inc","2382 Goodenough Rd","Fruits, Fresh",2,"Yes","7/28/2021","Yes","resent the summary at request","8055249800","93015"
"Joy Hinshilwood","7/27/2021",09:44:00,09:46:00,"0:02","No answer; left voicemail","rellwood@besanthill.org","ENGLISH",NA,"EDUCATIONAL: Children","Besant Hill School","8585 Ojai Santa Paula Rd","Elementary And Secondary Schools",NA,NA,NA,NA,NA,"8057433337","93023"
"Joy Hinshilwood","7/27/2021",09:46:00,09:49:00,"0:03","No answer; left voicemail","kwilliams@barkleyrisk.com","ENGLISH",NA,"CORPORATION: Employees","Nationwide","143 W 5th St","Insurance Brokers, Nec",NA,NA,NA,NA,NA,"8054831995","93030"
"Joy Hinshilwood","7/27/2021",09:49:00,09:52:00,"0:03","No answer; left voicemail","rcampos@portofh.org (emailed at 10:35 am)","ENGLISH",NA,"CORPORATION: Employees","Port Of Hueneme","333 Ponoma St","Car Lighters (ferries)",NA,NA,NA,NA,NA,"8054883677","93041"
"Joy Hinshilwood","7/27/2021",09:52:00,09:54:00,"0:02","No answer; left voicemail","ccarrillo@santapaulaunified.org (emailed at 10:43 am)","ENGLISH",NA,"EDUCATIONAL: Children","Santa Paula Unified School Dst","201 S Steckel Dr","Public Elementary School",NA,NA,NA,NA,NA,"8059338800","93060"
"Joy Hinshilwood","7/27/2021",09:54:00,09:58:00,"0:04","No answer; did not leave voicemail","pr@dermae.com (emailed at 11:38 am)","ENGLISH","was on hold too long","CORPORATION: Employees","Derma E","2280 Ward Ave Ste 100","Face Creams Or Lotions",NA,NA,NA,NA,NA,"8055822710","93065"
"Joy Hinshilwood","7/27/2021",09:58:00,09:59:00,"0:01","No answer; did not leave voicemail","tiffany@pacificpridefoundation.org","ENGLISH","rang then made a strange noise and hung up?","EDUCATIONAL: Young Adults","Antioch University","602 Anacapa St","University",NA,NA,NA,NA,NA,"8058797061","93101"
"Praveen Sinha","7/27/2021",09:49:00,09:51:00,"0:02","No answer; left voicemail","jespinosa@sccountyhr.org","ENGLISH",NA,"NON-PROFIT: Community Members","Human Resources","1226 Anacapa St Ste 1","Personnel Agency, Government",2,"Yes","8/3/2021","No",NA,"8055682800","93101"
"Praveen Sinha","7/27/2021",10:08:00,10:10:00,"0:02","Spoke with someone; they're not interested","lisar@zonaseca.com","ENGLISH",NA,"NON-PROFIT: Community Members","Zona Seca","26 W Figueroa St","Educational Service, Nondegree Granting: Continuing Educ.",2,"No",NA,NA,NA,"8059638961","93101"
"Praveen Sinha","7/27/2021",10:16:00,10:18:00,"0:02","Spoke with someone; they're not interested","sira@trilliumonline.com","ENGLISH",NA,"SMALL BUSINESS: Customers","Trillium Enterprises Inc","501 Chapala St Ste A","Residential Construction, Nec",2,"No",NA,NA,NA,"8059654753","93101"
"Praveen Sinha","7/27/2021",10:19:00,10:20:00,"0:01","No answer; did not leave voicemail","kaprice@uspi.com","ENGLISH",NA,"HEALTHCARE: In-Patient","Santa Barbara Surgery Ctr LP","3045 De La Vina St","Surgeon",2,"Yes","8/3/2021","No",NA,"8055693226","93105"
"Praveen Sinha","7/27/2021",10:22:00,10:23:00,"0:01","No answer; did not leave voicemail","jgrisham@lotusland.org","ENGLISH","need extension","SMALL BUSINESS: Customers","Ganna Walska Lotusland","695 Ashley Rd","Botanical Garden",2,"No",NA,NA,NA,"8059693767","93108"
"Praveen Sinha","7/27/2021",10:55:00,10:57:00,"0:02","Spoke with someone; they're not interested","info@goletasanitary.org","ENGLISH",NA,"SMALL BUSINESS: Customers","Goleta Sanitary District","1 Moffett Pl","Sewerage Systems",2,"No",NA,NA,NA,"8059674519","93117"
"Praveen Sinha","7/27/2021",10:58:00,10:59:00,"0:01","Spoke with someone; they're not interested","josegarza@kernhigh.org","ENGLISH",NA,"EDUCATIONAL: Young Adults","Nueva High School","8600 Palm Ave","Public Senior High School",2,"No",NA,NA,NA,"6618451532","93241"
"Praveen Sinha","7/27/2021",11:03:00,11:05:00,"0:02","No answer; left voicemail","Vgarcia@friantwater.org","ENGLISH",NA,"SMALL BUSINESS: Customers","Friant Water Authority","854 N Harvard Ave","Water Supply",2,"Yes","8/3/2021",NA,NA,"5595626305","93247"
"Praveen Sinha","7/27/2021",11:37:00,11:38:00,"0:01","No answer; did not leave voicemail","trooney@lindsay.k12.ca.us","ENGLISH",NA,NA,"Washington Elementary School","371 E Hermosa St","Public Elementary School",NA,NA,NA,NA,NA,"5595625111","93247"
"Praveen Sinha","7/27/2021",NA,NA,"0:00",NA,"adrobles@mcfarland.k12.ca.us","ENGLISH",NA,NA,"Mcfarland Middle School","405 Mast Ave","Public Junior High School",NA,NA,NA,NA,NA,"6617923340","93250"
"Joy Hinshilwood","7/27/2021",10:01:00,10:04:00,"0:03","No answer; left voicemail","lhoover@pixley.k12.ca.us","ENGLISH",NA,"EDUCATIONAL: Children","Pixley Elementary School","300 N School St","Public Junior High School",NA,NA,NA,NA,NA,"5597573131","93256"
"Joy Hinshilwood","7/27/2021",10:05:00,10:07:00,"0:02","No answer; left voicemail","sales@tdi-ca.com","ENGLISH","HR irene 559-339-0455","CORPORATION: Employees","Thermal Dynamics Inc","1221 N Main St Ste 1","General Contractor, Highway And Street Construction",NA,NA,NA,NA,NA,"5597821100","93257"
"Joy Hinshilwood","7/27/2021",10:07:00,10:10:00,"0:03","No answer; left voicemail","nlnelson@portervilleschool.org","ENGLISH","summer","EDUCATIONAL: Children","Administrative Office","600 W Grand Ave","Public Elementary And Secondary Schools",NA,NA,NA,NA,NA,"5597932400","93257"
"Joy Hinshilwood","7/27/2021",10:10:00,10:12:00,"0:02","No answer; left voicemail","Not provided asked to fill out form to email directly","ENGLISH","summer","EDUCATIONAL: Children","Belleview Elementary School","197 W Belleview Ave","Public Elementary School",NA,NA,NA,NA,NA,"5597827110","93257"
"Joy Hinshilwood","7/27/2021",10:12:00,10:14:00,"0:02","No answer; left voicemail","marko@pleasant-view.k12.ca.us","ENGLISH","summer","EDUCATIONAL: Children","Pleasant View Elementary Schoo","14004 Road 184","Public Junior High School",NA,NA,NA,NA,NA,"5597846769","93257"
"Joy Hinshilwood","7/27/2021",10:19:00,10:23:00,"0:04","No answer; left voicemail","thomasmillas@bakerhughes.com","ENGLISH",NA,"CORPORATION: Employees","Baker Hughes A GE Company LLC","3901 Fanucchi Way","Oil Field Services, Nec",NA,NA,NA,NA,NA,"6618349654","93263"
"Joy Hinshilwood","7/27/2021",10:23:00,10:27:00,"0:04","Spoke with someone; they're interested",NA,"ENGLISH","summer","EDUCATIONAL: Children","Taft City School District","820 6th St","Public Elementary School",2,"Yes","8/2/2021 superintendent will be back monday","No",NA,"6617631521","93268"
"Joy Hinshilwood","7/27/2021",10:27:00,10:30:00,"0:03","No answer; left voicemail",NA,"ENGLISH","veronica","CORPORATION: Employees","Central Air","1648b W Tulare Dr","Warm Air Heating And Air Conditioning Contractor",NA,NA,NA,NA,NA,"5596886675","93274"
"Joy Hinshilwood","7/27/2021",10:30:00,10:32:00,"0:02","No answer; left voicemail",NA,"ENGLISH",NA,"EDUCATIONAL: Young Adults","Tulare Jint UN High Schl Dst F","426 N Blackstone St","Public Senior High School",NA,NA,NA,NA,NA,"5596882021","93274"
"Joy Hinshilwood","7/27/2021",10:32:00,10:35:00,"0:03","No answer; left voicemail","info@horizonnut.com","ENGLISH",NA,"CORPORATION: Employees","Horizon Nut Company","26487 N Highway 99","Crop Preparation Services For Market",NA,NA,NA,NA,NA,"5596853663","93274"
"Joy Hinshilwood","7/27/2021",10:36:00,10:36:00,"0:00","No answer; did not leave voicemail","info@horizonnut.com","ENGLISH","looks like its a different number to the same place?","CORPORATION: Employees","Horizon Nut LLC","26487 N Highway 99","Nuts",NA,NA,NA,NA,NA,"6617972113","93274"
"Joy Hinshilwood","7/27/2021",10:38:00,10:40:00,"0:02","No answer; left voicemail","aginfo@tularcounty.ca.gov","ENGLISH","gov.","NON-PROFIT: Community Members","Uc Berkeley CA Co Op Ext","4437b S Laspina St","Regulation Of Agricultural Marketing, County Government",NA,NA,NA,NA,NA,"5596843350","93274"
"Joy Hinshilwood","7/27/2021",10:40:00,10:43:00,"0:03","No answer; left voicemail","H.pilgrim@oakvalleyschool.org","ENGLISH",NA,"EDUCATIONAL: Children","Oak Valley Union School Dst","24500 Road 68","Public Elementary And Secondary Schools",NA,NA,NA,NA,NA,"5596882908","93274"
"Joy Hinshilwood","7/27/2021",10:43:00,10:45:00,"0:02","Spoke with someone; they're not interested","info@vanguardag.com","ENGLISH",NA,"CORPORATION: Employees","Tulare Ag Products","3233 S I St","Fertilizer",NA,NA,NA,NA,NA,"5596865115","93274"
"Joy Hinshilwood","7/27/2021",10:45:00,10:48:00,"0:03","No answer; left voicemail","llacky@vlcs.org","ENGLISH",NA,"EDUCATIONAL: Children","Valley Life Chrtr Schools Inc","3737 W Walnut Ave","Public Combined Elementary And Secondary School",NA,NA,NA,NA,NA,"5596258527","93277"
"Joy Hinshilwood","7/27/2021",10:48:00,10:51:00,"0:03","No answer; left voicemail","info@adventurepark.com","ENGLISH",NA,"CORPORATION: Employees","Adventure Park Visalia","5600 W Cypress Ave","Eating Places",NA,NA,NA,NA,NA,"5596357275","93277"
"Joy Hinshilwood","7/27/2021",10:55:00,10:58:00,"0:03","No answer; left voicemail",NA,"ENGLISH","closed over covid, also a theater?","NON-PROFIT: Community Members","Tulare Cnty Off Edcton-Library","7000 W Doe Ave Ste A","Administration Of Educational Programs, County Government",NA,NA,NA,NA,NA,"5596511482","93291"
