CSC.NAME,DATE,CALL.START.TIME,CALL.END.TIME,CALL.DURATION,OUTCOME,EMAIL..If.Interested.,SPANISH..Y.N.,NOTES,CATEGORY...TARGET.AUDIENCE,FACILITY,ADDRESS,INDUSTRY,PHONE,ZIP,,,,
Joy Hinshilwood,6/9/2021,10:47:00,10:51:00,4,No answer; left voicemail,NA,NA,NA,HEALTHCARE: Out-Patient,Healthfirst Medical Group Inc,13440 Imperial Hwy,"Rehabilitation Center, Outpatient Treatment",5629499328,90670,,,,
Joy Hinshilwood,6/9/2021,10:52:00,10:55:00,3,No answer; left voicemail,NA,NA,NA,CORPORATION: Employees,Southern Glazers Wine,13500 Foster Rd,Liquor,8007410193,90670,,,,
Joy Hinshilwood,6/9/2021,10:56:00,10:57:00,1,No answer; did not leave voicemail,NA,NA,voicemail box was full,CORPORATION: Employees,Weber Logistics,13530 Rosecrans Ave,Refrigerated Warehousing And Storage,8554693237,90670,,,,
Joy Hinshilwood,6/9/2021,10:57:00,10:58:00,1,No answer; did not leave voicemail,NA,NA,called party is temporarily unavailible,CORPORATION: Employees,Weber Distribution,13530 Rosecrans Ave,Local Trucking With Storage,5623566300,90670,,,,
Joy Hinshilwood,6/9/2021,10:58:00,11:15:00,17,Spoke with someone; they're interested,mpizano@medcoastambulance.com,NA,set up 15 min meeting,CORPORATION: Employees,Medcoast Ambulance,14325 Iseli Rd,Ambulance Service,5628023765,90670,,,,
Joy Hinshilwood,6/9/2021,11:15:00,11:17:00,2,No answer; did not leave voicemail,NA,NA,mailbox is full,CORPORATION: Employees,Praise Intl N Amer Inc,14071 Stage Rd,Coffee,9492650571,90670,,,,
Joy Hinshilwood,6/9/2021,11:17:00,11:20:00,3,Spoke with someone; they're interested,dlepper@askewindustrial.com,NA,wanted me to send more info,CORPORATION: Employees,Askew Industrial Corporation,13071 Arctic Cir,"Fasteners, Industrial: Nuts, Bolts, Screws, Etc.",3237277772,90670,,,,
Cindy Mejia,6/9/2021,9:53:00,9:55:00,2,No answer; left voicemail,NA,NA,NA,CORPORATION: Employees,Impres Tech Solutions Inc,10330 Pioneer Blvd # 280,Computer Software,5622984030,90670,,,,
Cindy Mejia,6/9/2021,9:56:00,9:57:00,1,Spoke with someone; they're not interested,NA,NA,"Redirected me to their corporate office, gave me their phone number: (972) 999-8500",CORPORATION: Employees,Primesource Building Pdts Inc,13645 Orden Dr,"Building Materials, Exterior",5624045400,90670,,,,
Cindy Mejia,6/9/2021,9:58:00,10:00:00,2,No answer; left voicemail,NA,NA,NA,SMALL BUSINESS: Customers,Ziba Beauty Center & Gift Ctr,17832 Pioneer Blvd,Cosmetologist,5624025131,90701,,,,
Cindy Mejia,6/9/2021,10:01:00,10:02:00,1,No answer; left voicemail,NA,NA,NA,CORPORATION: Employees,Wideworld Sportswear Inc,13904 Equitable Rd,"Sportswear, Men's And Boys'",5622290039,90703,,,,
Cindy Mejia,6/9/2021,10:03:00,10:08:00,5,Spoke with someone; they're interested,e.baltierrez@palfinger.com,NA,set up a meeting with Monica on Calendly,CORPORATION: Employees,Interlift Corporation,15939 Piuma Ave,Hydraulic Systems Equipment And Supplies,5629248218,90703,,,,
Cindy Mejia,6/9/2021,10:21:00,10:22:00,1,No answer; left voicemail,NA,NA,NA,CORPORATION: Employees,Spectrum Bags Inc,12641 166th St,"Supermarkets, Independent",5626232555,90703,,,,
Cindy Mejia,6/9/2021,10:23:00,10:25:00,2,Spoke with someone; they're not interested,NA,NA,Redirected to their HR Maria and gave me direct number: (262) 498-0826,CORPORATION: Employees,Mulia Inc,16320 Bloomfield Ave,"Ceramic Wall And Floor Tile, Nec",5623452788,90703,,,,
Cindy Mejia,6/9/2021,10:26:00,10:29:00,3,Spoke with someone; they're interested,dbryson@aceexhibits.com,NA,would like an informational email sent first,CORPORATION: Employees,Ace Exhibits,13317 166th St,Convention And Show Services,8887770223,90703,,,,
Cindy Mejia,6/9/2021,10:31:00,10:33:00,2,No answer; left voicemail,NA,NA,NA,CORPORATION: Employees,Popa,13304 Alondra Blvd,Federal Credit Unions,5622299181,90703,,,,
Cindy Mejia,6/9/2021,10:36:00,10:38:00,2,No answer; left voicemail,NA,NA,NA,CORPORATION: Employees,Firm A Chugh Professional Corp,15925 Carmenita Rd,Specialized Legal Services,5622291220,90703,,,,
Cindy Mejia,6/9/2021,10:39:00,10:40:00,1,No answer; left voicemail,NA,NA,NA,CORPORATION: Employees,Iron Mountain,16028 Marquardt Ave,Document And Office Records Storage,5624837040,90703,,,,
Cindy Mejia,6/9/2021,10:41:00,10:42:00,1,No answer; did not leave voicemail,NA,NA,"no option to leave a VM, directory was for customer service regarding technical support",CORPORATION: Employees,Dji Technology Inc,17301 Edwards Rd,Aerial Cameras,8182350789,90703,,,,
Cindy Mejia,6/9/2021,10:44:00,10:45:00,1,No answer; did not leave voicemail,NA,NA,"No option to leave a VM, only 2 options were for patients and physicians",HEALTHCARE: Out-Patient,Physicians Datatrust Inc,17215 Studebaker Rd # 220,Hospital And Health Services Consultant,5628608771,90703,,,,
Cindy Mejia,6/9/2021,10:47:00,10:51:00,4,No answer; left voicemail,NA,NA,"transferred to Lorie (HR), no answer left a VM",CORPORATION: Employees,Tricorbraun,13950 Cerritos Corprt Dr A,Glass Bottles,5628027769,90703,,,,
Cindy Mejia,6/9/2021,10:52:00,10:54:00,2,No answer; did not leave voicemail,NA,NA,"phone operator was on a loop, could not leave a VM",CORPORATION: Employees,Infinity,11011 South St,New And Used Car Dealers,7149952260,90703,,,,
Cindy Mejia,6/9/2021,10:54:00,10:55:00,1,Spoke with someone; they're not interested,NA,NA,Redirected me to HR office and gave me phone number: (626) 384-3480,CORPORATION: Employees,Penske Buick GMC Of Cerritos,18400 Studebaker Rd,"Automobiles, New And Used",5627333800,90703,,,,
Cindy Mejia,6/9/2021,10:57:00,10:59:00,2,No answer; left voicemail,NA,NA,NA,CORPORATION: Employees,Bermingham Controls Inc,11144 Business Cir,Hydraulic And Pneumatic Pistons And Valves,5628601600,90703,,,,
Cindy Mejia,6/9/2021,11:00:00,11:01:00,1,Spoke with someone; they're not interested,NA,NA,"Did not state why not interested, just said, ""no thank you""",CORPORATION: Employees,Nelson Dunn,17707 Valley View Ave,Hydraulic Systems Equipment And Supplies,7142497700,90703,,,,
Cindy Mejia,6/9/2021,11:02:00,11:03:00,1,No answer; did not leave voicemail,NA,NA,"On loop, no option to leave a VM",CORPORATION: Employees,Ais Management LLC,17785 Center Court Dr N # 250,"Insurance Agents, Brokers, And Service",5623454247,90703,,,,
Cindy Mejia,6/9/2021,11:04:00,11:07:00,3,No answer; left voicemail,NA,NA,"transferred to corporate office, no answer, left a VM",CORPORATION: Employees,Lax Office,17777 Center Court Dr N,Real Estate Investment Trusts,5623459200,90703,,,,
Cindy Mejia,6/9/2021,11:08:00,11:13:00,5,No answer; left voicemail,NA,NA,NA,CORPORATION: Employees,Kabafusion LLC,17777 Center Court Dr N # 550,Drug Stores And Proprietary Stores,8004353020,90703,,,,
Lilia Miranda,6/9/2021,9:35:00,9:38:00,3,Spoke with someone; they're interested,NA,NA,"Gave me corporate HR #: (925)913-1000, but HR extension ""is not reachable at this time"". No VM option.",CORPORATION: Employees,Accountemps,17871 Park Plaza Dr # 100,Placement Agencies,5623561031,90703,,,,
Lilia Miranda,6/9/2021,9:40:00,9:42:00,2,No answer; left voicemail,NA,NA,transferred to barbara (i think was her name) got VM,HEALTHCARE: In-Patient,Catalina Island Medical Center,100 Falls Canyon Rd,"Hospital, Ama Approved Residency",3105100700,90704,,,,
Lilia Miranda,6/9/2021,9:45:00,9:46:00,1,No answer; did not leave voicemail,NA,NA,dial by name directory,NON-PROFIT: Community Members,Catalina Island Conservancy,125 Claressa Ave,Forest Management Services,3105102595,90704,,,,
Lilia Miranda,6/9/2021,10:00:00,10:01:00,1,No answer; did not leave voicemail,NA,NA,office closed for covid,NON-PROFIT: Community Members,City Of Bellflower,16600 Civic Center Dr,Mayors' Office,5628041424,90706,,,,
Lilia Miranda,6/9/2021,10:05:00,10:08:00,3,No answer; left voicemail,NA,NA,NA,CORPORATION: Employees,Taxco Business Service,8822 Artesia Blvd Ste A,Billing And Bookkeeping Service,5626636800,90706,,,,
Lilia Miranda,6/9/2021,10:10:00,10:12:00,2,No answer; left voicemail,NA,NA,NA,SMALL BUSINESS: Customers,Norms,17844 Lakewood Blvd,"Restaurant, Family: Independent",5629254026,90706,,,,
Lilia Miranda,6/9/2021,10:15:00,10:19:00,4,Spoke with someone; they're interested,bom@bellflowerpa.com,NA,cant set up meeting until supervisor is in office so she said to email them,HEALTHCARE: In-Patient,Bellflower Convalescent Hosp,9710 Artesia Blvd,Convalescent Home With Continuous Nursing Care,5629252274,90706,,,,
Lilia Miranda,6/9/2021,10:21:00,10:24:00,3,No answer; did not leave voicemail,NA,NA,"no VM option, just directory",HEALTHCARE: In-Patient,Pioneer Medical Group Inc,6557 Greenleaf Ave,General Medical And Surgical Hospitals,5625974181,90601,,,,
Lilia Miranda,6/9/2021,10:25:00,10:27:00,2,No answer; left voicemail,NA,NA,NA,CORPORATION: Employees,Lagun Engineering Solutions,800 Sprucelake Dr,Drilling And Boring Machines,3105181100,90710,,,,
Lilia Miranda,6/9/2021,10:30:00,10:33:00,3,No answer; left voicemail,NA,NA,left VM with receptionist,EDUCATIONAL: Young Adults,National Plytchnic College Inc,4105 South St,Colleges And Universities,3237289636,90712,,,,
Lilia Miranda,6/9/2021,10:35:00,10:37:00,2,No answer; left voicemail,NA,NA,left VM with receptionist,SMALL BUSINESS: Customers,Alin Party Supplies,4139 Woodruff Ave,Stationery Stores,5622820422,90713,,,,
Lilia Miranda,6/9/2021,10:40:00,10:44:00,4,No answer; left voicemail,NA,NA,"transferred to HR, sent to VM",CORPORATION: Employees,Quik Pick Express LLC,1021 E 233rd St,Freight Transportation Arrangement,3107633000,90745,,,,
Lilia Miranda,6/9/2021,10:45:00,10:48:00,3,No answer; left voicemail,NA,NA,left VM,SMALL BUSINESS: Customers,Lee Ware Pool,21815 Pioneer Blvd,City And Town Managers' Office,5624202641,90716,,,,
Lilia Miranda,6/9/2021,10:50:00,10:52:00,2,No answer; did not leave voicemail,NA,NA,need extension #,NON-PROFIT: Community Members,Lomita City Hall,24300 Narbonne Ave,City And Town Managers' Office,3103257110,90717,,,,
Lilia Miranda,6/9/2021,10:55:00,10:56:00,1,Spoke with someone; they're not interested,NA,NA,"they send ""not interested"" and hung up",CORPORATION: Employees,Grating Pacific Inc,3651 Sausalito St,Fabricated Structural Metal,5625984314,90720,,,,
Lilia Miranda,6/9/2021,11:00:00,11:04:00,4,Spoke with someone; they're interested,toni.sims@catalaseniorliing.com,NA,send to send email,HEALTHCARE: In-Patient,Katella Senior Living Cmnty,3952 Katella Ave,Retirement Hotel Operation,5625962773,90720,,,,
Lilia Miranda,6/9/2021,11:10:00,11:13:00,3,Spoke with someone; they're interested,NA,NA,"tranferred to CHelsea (HR) no answer, sent to VM",NON-PROFIT: Community Members,City Of Los Alamitos,3191 Katella Ave,City And Town Managers' Office,5624313538,90720,,,,
Lilia Miranda,6/9/2021,11:20:00,11:24:00,4,Spoke with someone; they're not interested,NA,NA,"transferred to Corp. office, then told not interested and to remove from call list",SMALL BUSINESS: Customers,Transtar Metals,14001 Orange Ave,"Aluminum Bars, Rods, Ingots, Sheets, Pipes, Plates, Etc.",5626301400,90723,,,,
Lilia Miranda,6/9/2021,11:28:00,11:31:00,3,No answer; left voicemail,NA,NA,NA,CORPORATION: Employees,Promise Hospital E Los Angeles,16453 Colorado Ave,Hospital Management,5625313110,90723,,,,
Lilia Miranda,6/9/2021,11:32:00,11:34:00,2,No answer; left voicemail,NA,NA,NA,NON-PROFIT: Community Members,City Of Paramount,16400 Colorado Ave,City And Town Managers' Office,5622202000,90723,,,,
Lilia Miranda,6/9/2021,11:35:00,11:38:00,3,Spoke with someone; they're not interested,NA,NA,NA,CORPORATION: Employees,Ports America,2050 John S Gibson Blvd,Stevedoring,3105192349,90731,,,,
Lilia Miranda,6/9/2021,11:40:00,11:43:00,3,No answer; left voicemail,NA,NA,NA,CORPORATION: Employees,Greendart Incorporated,302 W 5th St Ste 309,Engineering Services,3102420032,90731,,,,
Lilia Miranda,6/9/2021,11:45:00,11:46:00,1,No answer; did not leave voicemail,NA,NA,NA,HEALTHCARE: In-Patient,Emergency Room,1300 W 7th St,General Medical And Surgical Hospitals,3105145350,90732,,,,
Lilia Miranda,6/9/2021,11:47:00,11:50:00,3,No answer; left voicemail,NA,NA,NA,CORPORATION: Employees,Ayres Hotel Seal Beach,12850 Seal Beach Blvd,Resort Hotel,5625968330,90740,,,,
Lilia Miranda,6/9/2021,11:51:00,11:53:00,2,No answer; left voicemail,NA,NA,NA,CORPORATION: Employees,Defense Energy Support Systems,800 Seal Beach Blvd,"National Security, Federal Government",3102412805,90740,,,,
Lilia Miranda,6/9/2021,11:54:00,11:55:00,1,No answer; did not leave voicemail,NA,NA,NA,CORPORATION: Employees,Fisc Seal Beach Site,800 Seal Beach Blvd,Navy,5626267865,90740,,,,
Lilia Miranda,6/9/2021,11:56:00,11:57:00,1,No answer; left voicemail,NA,NA,NA,CORPORATION: Employees,Diversfied Tchncal Systems Inc,1720 Apollo Ct,Instruments To Measure Electricity,5624930158,90740,,,,
Lilia Miranda,6/9/2021,11:58:00,12:01:00,3,No answer; left voicemail,NA,NA,NA,CORPORATION: Employees,Oakwood Long Beach Marina,333 1st St,Apartment Building Operators,5624939700,90740,,,,
Lilia Miranda,6/9/2021,12:03:00,12:05:00,2,Spoke with someone; they're not interested,NA,NA,NA,CORPORATION: Employees,Valero Energy Corporation,1651 Alameda St,"Filling Stations, Gasoline",3105184000,90744,,,,
Lilia Miranda,6/9/2021,12:06:00,12:08:00,2,Spoke with someone; they're interested,NA,NA,"corp. office: (574)246-5000, went VM",CORPORATION: Employees,Royal Adhesives & Sealants LLC,800 E Anaheim St,Waterproofing Compounds,3108309904,90744,,,,
Lilia Miranda,6/9/2021,12:08:00,12:10:00,2,Spoke with someone; they're interested,NA,NA,"tranfered to HR, sent to VM",CORPORATION: Employees,Gold Point Transportation Inc,1621 E Opp St,"Trucking, Except Local",3105182570,90744,,,,
Lilia Miranda,6/9/2021,12:10:00,12:11:00,1,No answer; left voicemail,NA,NA,went straight to VM no ring,SMALL BUSINESS: Customers,Sage Goddess Inc,21010 Figueroa St,Jewelry Apparel,6507336639,90745,,,,
Lilia Miranda,6/9/2021,12:11:00,12:12:00,1,No answer; did not leave voicemail,NA,NA,no VM option,CORPORATION: Employees,Clipper Corporation,21124 Figueroa St,"Restaurant Equipment And Supplies, Nec",3105338585,90745,,,,
Lilia Miranda,6/9/2021,12:12:00,12:14:00,2,No answer; did not leave voicemail,NA,NA,NA,CORPORATION: Employees,Car Pros Kia,22020 Recreation Rd,"Automobiles, New And Used",3102219097,90745,,,,
Lilia Miranda,6/9/2021,12:15:00,12:20:00,5,Spoke with someone; they're interested,NA,NA,was placed on Hold and hung up after 5 min,CORPORATION: Employees,Premier Transporation,851 E Watson Center Rd,"Trucking, Except Local",3108359207,90745,,,,
Lilia Miranda,6/9/2021,12:21:00,12:23:00,2,Spoke with someone; they're interested,NA,NA,"sent to HR, VM .",SMALL BUSINESS: Customers,Custom Air Trucking Inc,1035 E Watson Center Rd,Local Trucking With Storage,3102332500,90745,,,,
Lilia Miranda,6/9/2021,12:23:00,12:25:00,2,No answer; did not leave voicemail,NA,NA,endless ring loop,CORPORATION: Employees,Hanjin Express,1111 E Watson Center Rd A,Freight Forwarding,3104276694,90745,,,,
Lilia Miranda,6/9/2021,12:25:00,12:26:00,1,No answer; left voicemail,NA,NA,directory to HR to VM,SMALL BUSINESS: Customers,Ancon Environmental Services,22707 Wilmington Ave,Marine Supplies,3105225110,90745,,,,
Lilia Miranda,6/9/2021,12:26:00,12:29:00,3,Spoke with someone; they're not interested,NA,NA,ran it by their HR and they said no,SMALL BUSINESS: Customers,A-1 All Amercn Roofg M C Inc,22029 Figueroa St,Roofing Contractor,3103200224,90745,,,,
Lilia Miranda,6/10/2021,9:45:00,9:47:00,2,No answer; did not leave voicemail,NA,NA,line rang forever then had a dial up sound instead of a VM,SMALL BUSINESS: Customers,Wilorco,24311 Wilmington Ave,Static Power Supply Converters For Electronic Applications,5624373428,90745,,,,
Stephanie Serna,6/9/2021,10:56:00,10:58:00,2,Spoke with someone; they're interested,amiranda@lonseal.com,NA,NA,SMALL BUSINESS: Customers,Dateline Exports,928 E 238th St,Resilient Floor Coverings: Tile Or Sheet,3108307111,90745,,,,
Stephanie Serna,6/10/2021,10:59:00,11:01:00,2,Spoke with someone; they're interested,NA,NA,DO NOT CALL!! 3RD time calling they said...,SMALL BUSINESS: Customers,Kings Caps,17145 Margay Ave,"Caps, Men's And Boys'",3103245263,90746,,,,
Stephanie Serna,6/10/2021,11:50:00,11:54:00,4,Spoke with someone; they're interested,cecilia@nancycorzine.com,NA,NA,SMALL BUSINESS: Customers,Corzine Nancy,17000 Kingsview Ave,Household Furniture,3106726775,90746,,,,
Stephanie Serna,6/10/2021,11:56:00,11:58:00,2,Spoke with someone; they're interested,elisaf@westbasin.org,NA,Elisa -- health analyst,CORPORATION: Employees,West Basin Municipal Water Dst,17140 Avalon Blvd Ste 210,Water Supply,3102172411,90746,,,,
Stephanie Serna,6/10/2021,12:00:00,12:03:00,3,Spoke with someone; they're interested,NA,NA,HR for corp 213-337-4900,SMALL BUSINESS: Customers,La Galaxy,18400 Avalon Blvd Ste 200,Soccer Club,3106302200,90746,,,,
Stephanie Serna,6/10/2021,12:06:00,12:06:00,0,No answer; did not leave voicemail,NA,NA,No answer-- general VM,CORPORATION: Employees,Airborne Components,20725 Annalee Ave,"Space Vehicle Equipment, Nec",3106052888,90746,,,,
Stephanie Serna,6/10/2021,12:08:00,12:09:00,1,No answer; did not leave voicemail,NA,NA,No answer -- no VM,SMALL BUSINESS: Customers,Kw Companies,18655 Bishop Ave,"Special Warehousing And Storage, Nec",3107471380,90746,,,,
Stephanie Serna,6/10/2021,12:10:00,12:15:00,5,Spoke with someone; they're interested,hrm@csudh.edu,NA,transferred twice -- to HR -- send to main HR,NON-PROFIT: Community Members,Csu Domingas Hills,1000 E Victoria St,Drug Stores And Proprietary Stores,3102433194,90747,,,,
Stephanie Serna,6/10/2021,12:18:00,12:20:00,2,Spoke with someone; they're interested,NA,NA,HR  310.243.3771,NON-PROFIT: Community Members,College Extended Intl Educatn,1000 E Victoria St,University,3102433737,90747,,,,
Stephanie Serna,6/10/2021,12:25:00,12:27:00,2,Spoke with someone; they're interested,Michelena Lakey mlakey@csudh.edu,NA,told to send email,NON-PROFIT: Community Members,A S I Csudh,1000 E Victoria St,University,3102433686,90747,,,,
Stephanie Serna,6/10/2021,12:29:00,12:30:00,1,No answer; left voicemail,NA,NA,left message,NA,Quality Refrigeration Co Inc,310 E Harry Bridges Blvd,"Refrigeration Units, Motor Vehicles",3105491532,90744,,,,
Cindy Mejia,6/9/2021,11:16:00,11:17:00,1,No answer; did not leave voicemail,NA,NA,"on loop, no option to leave a VM",SMALL BUSINESS: Customers,Ce Supply,1111 W Victoria St,"Radios, Motor Vehicle",3107352000,90220,,,,
Cindy Mejia,6/9/2021,11:18:00,11:21:00,3,Spoke with someone; they're not interested,housing@csudh.edu,NA,redirected me to contacting school health department as well as housing email,EDUCATIONAL: Young Adults,Uiniversity Housing,1000 E Victoria St,University,3102432228,90747,,,,
Cindy Mejia,6/9/2021,11:23:00,11:25:00,2,No answer; left voicemail,NA,NA,NA,CORPORATION: Employees,Environmental Cnstr Group Inc,3271 E 19th St,"Demolition, Buildings And Other Structures",5624387999,90755,,,,
Cindy Mejia,6/9/2021,11:26:00,11:27:00,1,No answer; did not leave voicemail,NA,NA,"operator was on a loop, no option to leave a VM",CORPORATION: Employees,B M W Long Beach,2998 Cherry Ave,"Automobiles, New And Used",5625959287,90755,,,,
Cindy Mejia,6/9/2021,11:28:00,11:30:00,2,No answer; left voicemail,NA,NA,NA,CORPORATION: Employees,Signal Hill Petroleum Inc,2633 Cherry Ave,"Geological Exploration, Oil And Gas Field",5625956440,90755,,,,
